,estimators,max_features,max_depth,min_samples_split,min_samples_leaf,max_leaf_nodes,fold,accuracy_in_sample,accuracy_out_of_sample,oob_score,auc,public_score,private_score
100,50.0,5.0,,2.0,1.0,,0,0.999467598754644,0.9266895761741124,0.9462274742190484,0.9105358807082946,,
101,50.0,5.0,,2.0,1.0,,1,0.9994328769342948,0.9369988545246276,0.9462274742190484,0.917824074074074,,
102,50.0,5.0,,2.0,1.0,,2,0.9995833381558084,0.9427262313860252,0.9462737699795142,0.9340173039755794,,
103,50.0,5.0,,2.0,1.0,,3,0.9994791726947604,0.9473081328751431,0.9461696045184662,0.9385303746103936,,
104,50.0,5.0,,2.0,1.0,,4,0.9994791726947604,0.9507445589919816,0.9458223863149732,0.9185150511306353,,
105,50.0,5.0,,2.0,1.0,,5,0.9996064860360412,0.9347079037800688,0.945949699656254,0.9457906869525126,,
106,50.0,5.0,,2.0,1.0,,6,0.9992939896528976,0.9530355097365406,0.9456719250934597,0.9400826446280992,,
107,50.0,5.0,,2.0,1.0,,7,0.9994444508744112,0.949599083619702,0.9456603511533432,0.9458765412737932,,
108,50.0,5.0,,2.0,1.0,,8,0.9995023205749932,0.9553264604810996,0.9457182208539252,0.946991956322414,,
109,50.0,5.0,,2.0,1.0,,9,0.9995370423953428,0.9576174112256588,0.9460191432969526,0.9432560590094836,,
110,50.0,5.0,,2.0,1.0,,10,0.9993981551139456,0.9392898052691868,0.9459265517760213,0.9303465958975176,,
111,50.0,5.0,,2.0,1.0,,11,0.9994791726947604,0.9358533791523482,0.9459265517760213,0.9398229948886224,,
112,50.0,5.0,,2.0,1.0,,12,0.9995138945151096,0.9301260022909508,0.9460654390574184,0.9198620188816268,,
113,50.0,5.0,,2.0,1.0,,13,0.9993981551139456,0.9530355097365406,0.9459265517760213,0.9398597845966268,,
114,50.0,5.0,,2.0,1.0,,14,0.9995949120959248,0.9541809851088202,0.9461233087580004,0.9544287485951246,,
115,50.0,5.0,,2.0,1.0,,15,0.9995254684552262,0.9576174112256588,0.9455561856922952,0.9560111835973906,,
116,50.0,5.0,,2.0,1.0,,16,0.999629633916274,0.9507445589919816,0.945868682075439,0.953011929409445,,
117,50.0,5.0,,2.0,1.0,,17,0.9995601902755756,0.9473081328751431,0.9457529426742746,0.9249804732853434,,
118,50.0,5.0,,2.0,1.0,,18,0.9994328769342948,0.9461626575028635,0.9458108123748568,0.933561053064905,,
119,50.0,5.0,,2.0,1.0,,19,0.9995370423953428,0.9576174112256588,0.9455909075126444,0.9577354152696618,,
120,50.0,5.0,,2.0,1.0,,20,0.9995023205749932,0.9518900343642612,0.9461464566382334,0.9507585229640744,,
121,50.0,5.0,,2.0,1.0,,21,0.9995601902755756,0.9415807560137456,0.945787664494624,0.9173592765698028,,
122,50.0,5.0,,2.0,1.0,,22,0.999409729054062,0.9438717067583048,0.9458108123748568,0.9392605806363084,,
123,50.0,5.0,,2.0,1.0,,23,0.9994560248145276,0.9530355097365406,0.9458802560155554,0.950219460650615,,
124,50.0,5.0,,2.0,1.0,,24,0.9994907466348768,0.9473081328751431,0.9463084917998634,0.9346771306363174,,
125,50.0,5.0,,2.0,1.0,,25,0.999363433293596,0.9518900343642612,0.9462390481591648,0.9420772239455888,,
126,50.0,5.0,,2.0,1.0,,26,0.9991898241918497,0.9530355097365406,0.945521463871946,0.9548405224198736,,
127,50.0,5.0,,2.0,1.0,,27,0.9995023205749932,0.9541809851088202,0.9461233087580004,0.9413306102001888,,
128,50.0,5.0,,2.0,1.0,,28,0.9995601902755756,0.9438717067583048,0.9459149778359048,0.9273077450845864,,
129,50.0,5.0,,2.0,1.0,,29,0.9994444508744112,0.9530355097365406,0.9457529426742746,0.949087348437998,,
130,50.0,5.0,,2.0,1.0,,30,0.9995370423953428,0.9450171821305842,0.9459844214766032,0.9425862068965518,,
131,50.0,5.0,,2.0,1.0,,31,0.9995023205749932,0.9610538373424972,0.9455909075126444,0.9595687331536388,,
132,50.0,5.0,,2.0,1.0,,32,0.9995023205749932,0.9530355097365406,0.945741368734158,0.9535998484274346,,
133,50.0,5.0,,2.0,1.0,,33,0.9994907466348768,0.9461626575028635,0.9461696045184662,0.9394566090996412,,
134,50.0,5.0,,2.0,1.0,,34,0.9994791726947604,0.9484536082474226,0.9456950729736924,0.9159086899417797,,
135,50.0,5.0,,2.0,1.0,,35,0.9995254684552262,0.9450171821305842,0.946134882698117,0.9418376165099483,,
136,50.0,5.0,,2.0,1.0,,36,0.999467598754644,0.9392898052691868,0.9460885869376512,0.9252096490319908,,
137,50.0,5.0,,2.0,1.0,,37,0.9995601902755756,0.9381443298969072,0.94648210090161,0.944102942746326,,
138,50.0,5.0,,2.0,1.0,,38,0.9994791726947604,0.9392898052691868,0.946111734817884,0.9449324647954784,,
139,50.0,5.0,,2.0,1.0,,39,0.999409729054062,0.949599083619702,0.9458223863149732,0.9302305209774088,,
