,estimators,min_samples_split,min_samples_leaf,features,accuracy_in_sample,accuracy_out_of_sample,oob_score,public_score,private_score
258,100,10,4,sqrt,0.9514241733313272,0.9473081328751431,0.9457182208539253,,
259,100,10,4,sqrt,0.9513431557505121,0.9507445589919816,0.9457413687341581,,
260,100,10,4,sqrt,0.9507991805650398,0.9633447880870561,0.9457066469138089,,
261,100,10,4,sqrt,0.9513200078702793,0.9473081328751431,0.9455677596324117,,
262,100,10,4,sqrt,0.9513200078702793,0.9507445589919816,0.9456950729736925,,
263,100,10,4,sqrt,0.9512968599900464,0.9450171821305842,0.9457066469138089,,
264,100,10,4,sqrt,0.951181120588882,0.9564719358533792,0.9456256293329939,,
265,100,10,4,sqrt,0.9513200078702793,0.9369988545246277,0.9460422911771854,,
266,100,10,4,sqrt,0.9515977824330737,0.9312714776632303,0.9460770129975348,,
267,100,10,4,sqrt,0.9512737121098136,0.9576174112256587,0.9456719250934595,,
268,100,10,4,sqrt,0.9510422333074848,0.9541809851088202,0.945764516614391,,
269,100,10,4,sqrt,0.95128528604993,0.9289805269186713,0.9459149778359047,,
270,100,10,4,sqrt,0.95128528604993,0.9507445589919816,0.9457876644946239,,
271,100,10,4,sqrt,0.9510885290679506,0.9644902634593356,0.9456256293329939,,
272,100,10,4,sqrt,0.9514936169720258,0.9484536082474226,0.9458571081353225,,
273,100,10,4,sqrt,0.951366303630745,0.9507445589919816,0.9457760905545075,,
274,100,10,4,sqrt,0.9513089974769102,0.9495412844036697,0.9456031110390963,,
275,100,10,4,sqrt,0.9513205712830721,0.9357798165137615,0.9457072752945533,,
276,100,10,4,sqrt,0.9515057521816624,0.9392201834862385,0.9458693085808199,,
277,100,10,4,sqrt,0.951227980833777,0.948394495412844,0.9458230133561724,,
278,100,10,4,sqrt,0.9512974236707483,0.9438073394495413,0.9459271776116294,,
279,100,10,4,sqrt,0.9510543737413486,0.9575688073394495,0.9457767181315248,,
280,100,10,4,sqrt,0.951227980833777,0.9506880733944955,0.9457651443253628,,
281,100,10,4,sqrt,0.9517719497233861,0.930045871559633,0.9458230133561724,,
282,100,10,4,sqrt,0.9512974236707483,0.926605504587156,0.945857734774658,,
283,100,10,4,sqrt,0.9516793592740909,0.9415137614678899,0.945973472836277,,
284,100,10,4,sqrt,0.9509617832920534,0.963302752293578,0.9453253396912108,,
285,100,10,4,sqrt,0.9512164070276151,0.963302752293578,0.9455915372329344,,
286,100,10,4,sqrt,0.9515404736001482,0.9346330275229358,0.9459271776116294,,
287,100,10,4,sqrt,0.951112242772158,0.9461009174311926,0.9457188491007152,,
288,100,10,4,sqrt,0.9512164070276151,0.948394495412844,0.9456146848452582,,
289,100,10,4,sqrt,0.9510775213536724,0.9403669724770642,0.9457651443253628,,
290,100,10,4,sqrt,0.9513900141200435,0.9461009174311926,0.9458230133561724,,
291,100,10,4,sqrt,0.9513900141200435,0.948394495412844,0.9456841276822295,,
292,100,10,4,sqrt,0.9509965047105391,0.9575688073394495,0.9457998657438486,,
293,100,10,4,sqrt,0.9512742760584246,0.9438073394495413,0.9458230133561724,,
294,100,10,4,sqrt,0.9511238165783199,0.9495412844036697,0.9458808823869818,,
295,100,10,4,sqrt,0.9512858498645864,0.9415137614678899,0.9457072752945533,,
296,100,10,4,sqrt,0.9511469641906437,0.9369266055045872,0.9460197680609245,,
297,100,10,4,sqrt,0.9512164070276151,0.9587155963302753,0.9454295039466679,,
298,100,10,4,sqrt,0.9511353903844818,0.9506880733944955,0.9459503252239532,,
299,100,10,4,sqrt,0.9512627022522627,0.9506880733944955,0.9459156038054675,,
300,100,10,5,sqrt,0.9500353005173551,0.9450171821305842,0.9452089674888022,,
301,100,10,5,sqrt,0.9501163180981702,0.9484536082474226,0.9454635941713637,,
302,100,10,5,sqrt,0.950139465978403,0.9576174112256587,0.9455330378120623,,
303,100,10,5,sqrt,0.9502552053795673,0.9438717067583047,0.945417298410898,,
304,100,10,5,sqrt,0.9502783532598003,0.9369988545246277,0.9457297947940417,,
305,100,10,5,sqrt,0.9501741877987523,0.9495990836197021,0.945336280830083,,
306,100,10,5,sqrt,0.9500700223377044,0.9461626575028637,0.9457760905545075,,
307,100,10,5,sqrt,0.9500931702179373,0.9507445589919816,0.9454635941713637,,
308,100,10,5,sqrt,0.9499890047568894,0.9461626575028637,0.9456256293329939,,
309,100,10,5,sqrt,0.9499890047568894,0.9495990836197021,0.9454867420515967,,
310,100,10,5,sqrt,0.9501278920382866,0.9335624284077892,0.9455793335725281,,
311,100,10,5,sqrt,0.9501857617388688,0.9278350515463918,0.9458108123748568,,
312,100,10,5,sqrt,0.9501973356789852,0.9564719358533792,0.9458339602550896,,
313,100,10,5,sqrt,0.9503130750801495,0.9530355097365406,0.9455677596324117,,
314,100,10,5,sqrt,0.9500353005173551,0.9564719358533792,0.9454983159917131,,
315,100,10,5,sqrt,0.9503246490202659,0.9473081328751431,0.9457413687341581,,
316,100,10,5,sqrt,0.9502204835592181,0.9587628865979382,0.945336280830083,,
317,100,10,5,sqrt,0.9500700223377044,0.9473081328751431,0.9455330378120623,,
318,100,10,5,sqrt,0.9501163180981702,0.9415807560137457,0.9454635941713637,,
319,100,10,5,sqrt,0.9501510399185195,0.9404352806414662,0.9455677596324117,,
