,estimators,features,accuracy_in_sample,accuracy_out_of_sample,oob_score,public_score,private_score
4872,16,log2,0.9516325042534229,0.9392898052691867,0.9437853728544808,,
4873,16,log2,0.9515746345528409,0.9427262313860252,0.9434613025312207,,
4874,16,log2,0.9520381472651096,0.9334862385321101,0.9441563852688595,,
4875,16,log2,0.9521307377144047,0.9518348623853211,0.9433462188375269,,
4876,16,log2,0.952107590102081,0.9552752293577982,0.9432189069697461,,
4877,16,log2,0.9523853614499664,0.9564220183486238,0.9437281544408694,,
4878,16,log2,0.9516562116617671,0.9541284403669725,0.9434040878683364,,
4879,16,log2,0.9522001805513761,0.9403669724770642,0.9439364829517836,,
4880,16,log2,0.9520265734589477,0.9403669724770642,0.9434156616744983,,
4881,16,log2,0.9518298187541955,0.9380733944954128,0.9437397282470313,,
4882,16,log2,0.9517488021110623,0.9369266055045872,0.9439249091456217,,
4883,16,log2,0.9518761139788431,0.9323394495412844,0.9437628758593551,,
4884,16,log2,0.9522580495821856,0.9403669724770642,0.9431957593574223,,
4885,16,log2,0.9515751950186339,0.9426605504587156,0.9436934330223837,,
4886,16,log2,0.9521307377144047,0.9323394495412844,0.943450383092984,,
4887,16,log2,0.9517950973357098,0.9438073394495413,0.943786023471679,,
4888,16,log2,0.9520960162959191,0.9438073394495413,0.9434388092868221,,
4889,16,log2,0.9520381472651096,0.9461009174311926,0.9435313997361172,,
4890,16,log2,0.9516909330802528,0.9472477064220184,0.9435892687669267,,
4891,16,log2,0.9519108353973288,0.9392201834862385,0.9437513020531932,,
4892,16,log2,0.9520612948774334,0.948394495412844,0.9434851045114696,,
4893,16,log2,0.9520960162959191,0.9426605504587156,0.9436008425730886,,
4894,16,log2,0.9517719497233861,0.9541284403669725,0.9434388092868221,,
4895,16,log2,0.9521423115205666,0.9518348623853211,0.9431610379389366,,
4896,16,log2,0.951667785467929,0.9461009174311926,0.9437975972778407,,
4897,16,log2,0.9514941783755005,0.9506880733944955,0.943786023471679,,
4898,16,log2,0.951783523529548,0.9415137614678899,0.943658711603898,,
4899,16,log2,0.95155204740631,0.948394495412844,0.9436124163792505,,
4900,18,log2,0.9518061133551695,0.9381443298969072,0.9440631474172753,,
4901,18,log2,0.9518408351755188,0.9507445589919816,0.9445839747225148,,
4902,18,log2,0.9521301836784296,0.9369988545246277,0.9439821298364602,,
4903,18,log2,0.9514125993912107,0.9404352806414662,0.9437390770940152,,
4904,18,log2,0.9516903739540051,0.9541809851088202,0.9441441649980903,,
4905,18,log2,0.9516325042534229,0.9347079037800687,0.9440978692376245,,
4906,18,log2,0.9521417576185461,0.9564719358533792,0.9445029571416997,,
4907,18,log2,0.9517829654749367,0.9461626575028637,0.9442714783393711,,
4908,18,log2,0.9520723139778475,0.9404352806414662,0.9440862952975081,,
4909,18,log2,0.9520144442772653,0.9438717067583047,0.9440978692376245,,
4910,18,log2,0.9515977824330737,0.9450171821305842,0.9441325910579739,,
4911,18,log2,0.9523732364208748,0.9461626575028637,0.9444798092614669,,
4912,18,log2,0.9518524091156353,0.9484536082474226,0.943924260135878,,
4913,18,log2,0.9514820430319093,0.9392898052691867,0.9439011122556452,,
4914,18,log2,0.9517019478941215,0.9381443298969072,0.9437737989143644,,
4915,18,log2,0.9513315818103957,0.9473081328751431,0.9434265807108714,,
4916,18,log2,0.9512274163493478,0.9564719358533792,0.9436117637527344,,
4917,18,log2,0.9518639830557517,0.9450171821305842,0.9439358340759945,,
4918,18,log2,0.9517598175947037,0.9438717067583047,0.943843242555063,,
4919,18,log2,0.9512274163493478,0.9404352806414662,0.9438663904352959,,
4920,18,log2,0.9523963843011076,0.9243986254295533,0.9439821298364602,,
4921,18,log2,0.9513778775708615,0.9484536082474226,0.9443524959201861,,
4922,18,log2,0.9517019478941215,0.9564719358533792,0.9442599043992547,,
4923,18,log2,0.9513315818103957,0.9564719358533792,0.9438085207347138,,
4924,18,log2,0.9512505642295807,0.9495990836197021,0.9440515734771588,,
4925,18,log2,0.9521301836784296,0.9347079037800687,0.944109443177741,,
4926,18,log2,0.9516903739540051,0.9347079037800687,0.9442367565190217,,
4927,18,log2,0.9519102788162174,0.9553264604810997,0.9439937037765767,,
4928,18,log2,0.9522806448999432,0.9289805269186713,0.9437737989143644,,
4929,18,log2,0.9520954618580804,0.9381443298969072,0.9440862952975081,,
4930,18,log2,0.9518061133551695,0.9530355097365406,0.9437043552736658,,
4931,18,log2,0.9519450006365667,0.9564719358533792,0.9441441649980903,,
4932,18,log2,0.9517366697144709,0.9484536082474226,0.9438779643754123,,
4933,18,log2,0.9517482436545873,0.9495990836197021,0.943600189812618,,
4934,18,log2,0.951979722456916,0.9518900343642611,0.9440515734771588,,
4935,18,log2,0.9517135218342381,0.9392898052691867,0.9439821298364602,,
4936,18,log2,0.9517598175947037,0.9484536082474226,0.9440515734771588,,
4937,18,log2,0.9519218527563338,0.9473081328751431,0.9441673128783231,,
4938,18,log2,0.9516672260737723,0.9484536082474226,0.9437390770940152,,
4939,18,log2,0.9517366697144709,0.9541809851088202,0.9441441649980903,,
4940,18,log2,0.9515630606127244,0.9484536082474226,0.9438200946748302,,
4941,18,log2,0.9515051909121423,0.9404352806414662,0.9440862952975081,,
4942,18,log2,0.952083887917964,0.9553264604810997,0.9439937037765767,,
4943,18,log2,0.9518292612354023,0.9438717067583047,0.9441325910579739,,
4944,18,log2,0.9515630606127244,0.9495990836197021,0.9434728764713372,,
4945,18,log2,0.9516903739540051,0.9392898052691867,0.9437969467945972,,
4946,18,log2,0.9516788000138887,0.9473081328751431,0.944722862003912,,
4947,18,log2,0.9520491660976146,0.9438717067583047,0.9441788868184396,,
4948,18,log2,0.9519565745766831,0.9599083619702177,0.9438895383155288,,
4949,18,log2,0.9515283387923751,0.9553264604810997,0.9443409219800697,,
4950,18,log2,0.9519450006365667,0.9507445589919816,0.9439358340759945,,
4951,18,log2,0.9518408351755188,0.9312714776632303,0.9438085207347138,,
4952,18,log2,0.952083887917964,0.9530355097365406,0.9437969467945972,,
4953,18,log2,0.9517019478941215,0.9438717067583047,0.9438316686149466,,
4954,18,log2,0.9518061133551695,0.9530355097365406,0.9443177740998369,,
4955,18,log2,0.9516325042534229,0.9438717067583047,0.9446534183632134,,
4956,18,log2,0.9514936169720258,0.9461626575028637,0.9440631474172753,,
4957,18,log2,0.9516440781935395,0.9553264604810997,0.9437506510341316,,
4958,18,log2,0.9520144442772653,0.9484536082474226,0.9443987916806519,,
4959,18,log2,0.9517366697144709,0.9530355097365406,0.9439589819562274,,
4960,18,log2,0.9514704690917929,0.9518900343642611,0.9441441649980903,,
4961,18,log2,0.9515167648522587,0.9473081328751431,0.943843242555063,,
4962,18,log2,0.9516093563731901,0.9473081328751431,0.9439358340759945,,
4963,18,log2,0.9514010254510943,0.9415807560137457,0.9438779643754123,,
4964,18,log2,0.951898704876101,0.9404352806414662,0.9443524959201861,,
4965,18,log2,0.9514936169720258,0.9347079037800687,0.9445608268422819,,
4966,18,log2,0.952060740037731,0.9473081328751431,0.9440862952975081,,
4967,18,log2,0.9515167648522587,0.9392898052691867,0.9439589819562274,,
4968,18,log2,0.9518292612354023,0.9347079037800687,0.9440399995370424,,
4969,18,log2,0.9518061133551695,0.9392898052691867,0.9439937037765767,,
4970,18,log2,0.952060740037731,0.9427262313860252,0.9441904607585561,,
4971,18,log2,0.9514704690917929,0.9484536082474226,0.9444450874411175,,
4972,18,log2,0.9515630606127244,0.9404352806414662,0.9442367565190217,,
4973,18,log2,0.9519565745766831,0.9461626575028637,0.9443640698603025,,
4974,18,log2,0.9516214902432814,0.9346330275229358,0.9442836971366404,,
4975,18,log2,0.9516214902432814,0.9518348623853211,0.9441332376565357,,
4976,18,log2,0.9515057521816624,0.9552752293577982,0.9440637948195644,,
4977,18,log2,0.9518066711418717,0.9587155963302753,0.9438323186963264,,
4978,18,log2,0.9514826045693386,0.9506880733944955,0.9440522210134025,,
4979,18,log2,0.9517603759172242,0.9415137614678899,0.9443994351982593,,
4980,18,log2,0.9524200828684521,0.9392201834862385,0.944538320872202,,
4981,18,log2,0.9520265734589477,0.9403669724770642,0.9445614684845258,,
4982,18,log2,0.9518645401726812,0.9369266055045872,0.9443994351982593,,
4983,18,log2,0.9520612948774334,0.9357798165137615,0.9438091710840026,,
4984,18,log2,0.9518182449480336,0.9426605504587156,0.9440985162380501,,
4985,18,log2,0.9519455568158145,0.944954128440367,0.9440290734010787,,
4986,18,log2,0.9519455568158145,0.9403669724770642,0.9440637948195644,,
4987,18,log2,0.9515057521816624,0.9438073394495413,0.9440059257887549,,
4988,18,log2,0.9517372283049004,0.944954128440367,0.9443762875859355,,
4989,18,log2,0.9516330640494433,0.948394495412844,0.9439133353394598,,
4990,18,log2,0.9516214902432814,0.9472477064220184,0.9443994351982593,,
4991,18,log2,0.9517256544987385,0.9415137614678899,0.9439712043702692,,
4992,18,log2,0.9519224092034907,0.9506880733944955,0.9432420545820699,,
4993,18,log2,0.9514594569570148,0.9392201834862385,0.9442605495243166,,
4994,18,log2,0.9515173259878243,0.9541284403669725,0.9436124163792505,,
4995,18,log2,0.9515983426309577,0.9506880733944955,0.943878613920974,,
4996,18,log2,0.9517719497233861,0.9461009174311926,0.9438207448901645,,
4997,18,log2,0.9514594569570148,0.9506880733944955,0.9439712043702692,,
4998,18,log2,0.9516099164371196,0.9438073394495413,0.9439480567579455,,
4999,18,log2,0.9514478831508529,0.944954128440367,0.9439712043702692,,
5000,20,log2,0.9519450006365667,0.9381443298969072,0.9442946262196039,,
5001,20,log2,0.9519681485167996,0.9518900343642611,0.9440862952975081,,
5002,20,log2,0.951979722456916,0.9381443298969072,0.9450237844469392,,
5003,20,log2,0.9517366697144709,0.9404352806414662,0.9445376789620491,,
5004,20,log2,0.9515862084929573,0.9541809851088202,0.9442251825789053,,
5005,20,log2,0.9515399127324915,0.9369988545246277,0.9447807317044942,,
5006,20,log2,0.9517135218342381,0.9564719358533792,0.9439474080161109,,
5007,20,log2,0.9523500885406418,0.9473081328751431,0.9448617492853092,,
5008,20,log2,0.9516672260737723,0.9404352806414662,0.9445955486626312,,
5009,20,log2,0.9515977824330737,0.9438717067583047,0.9444913832015833,,
5010,20,log2,0.9518061133551695,0.9461626575028637,0.9440168516568095,,
5011,20,log2,0.9516440781935395,0.9473081328751431,0.9441441649980903,,
5012,20,log2,0.9516325042534229,0.9507445589919816,0.944456661381234,,
5013,20,log2,0.9517250957743545,0.9404352806414662,0.9444798092614669,,
5014,20,log2,0.9515399127324915,0.9392898052691867,0.9444682353213505,,
5015,20,log2,0.9514473212115601,0.9507445589919816,0.9443987916806519,,
5016,20,log2,0.9515399127324915,0.9530355097365406,0.9442599043992547,,
5017,20,log2,0.9517713915348202,0.9484536082474226,0.9442714783393711,,
5018,20,log2,0.9518408351755188,0.9484536082474226,0.944803879584727,,
5019,20,log2,0.9517366697144709,0.9427262313860252,0.9441788868184396,,
5020,20,log2,0.9524426800615734,0.9243986254295533,0.9444798092614669,,
5021,20,log2,0.9518176872952859,0.9461626575028637,0.9439937037765767,,
5022,20,log2,0.9521764794388954,0.9530355097365406,0.944722862003912,,
5023,20,log2,0.9516788000138887,0.9564719358533792,0.9446534183632134,,
5024,20,log2,0.9514357472714436,0.9518900343642611,0.9445376789620491,,
5025,20,log2,0.9516672260737723,0.9358533791523482,0.9444335135010011,,
5026,20,log2,0.9515167648522587,0.9381443298969072,0.9443872177405354,,
5027,20,log2,0.9515746345528409,0.9564719358533792,0.9441210171178575,,
5028,20,log2,0.9513547296906286,0.9278350515463918,0.9442714783393711,,
5029,20,log2,0.9519334266964503,0.9347079037800687,0.9441904607585561,,
5030,20,log2,0.9521070357981968,0.9518900343642611,0.9445492529021655,,
5031,20,log2,0.9518871309359845,0.9541809851088202,0.9443062001597203,,
5032,20,log2,0.9520260182173818,0.9438717067583047,0.944456661381234,,
5033,20,log2,0.9518755569958681,0.9530355097365406,0.9450353583870557,,
5034,20,log2,0.9518639830557517,0.9484536082474226,0.9447691577643778,,
5035,20,log2,0.9515399127324915,0.9415807560137457,0.9447807317044942,,
5036,20,log2,0.9514936169720258,0.9484536082474226,0.9451279499079872,,
5037,20,log2,0.9515283387923751,0.9450171821305842,0.9444913832015833,,
5038,20,log2,0.9514241733313272,0.9495990836197021,0.9441673128783231,,
5039,20,log2,0.9511463987685328,0.9541809851088202,0.9444450874411175,,
5040,20,log2,0.9518871309359845,0.9461626575028637,0.9444913832015833,,
5041,20,log2,0.9517019478941215,0.9358533791523482,0.9447344359440284,,
5042,20,log2,0.9514357472714436,0.9530355097365406,0.9445492529021655,,
5043,20,log2,0.9515399127324915,0.9427262313860252,0.9444798092614669,,
5044,20,log2,0.9516209303133065,0.9495990836197021,0.9445608268422819,,
5045,20,log2,0.9517598175947037,0.9381443298969072,0.9442599043992547,,
5046,20,log2,0.9517250957743545,0.9461626575028637,0.9444450874411175,,
5047,20,log2,0.9518639830557517,0.9427262313860252,0.9448386014050764,,
5048,20,log2,0.9512621381696971,0.9587628865979382,0.9440631474172753,,
5049,20,log2,0.9513894515109779,0.9553264604810997,0.9446881401835627,,
5050,20,log2,0.9516209303133065,0.9484536082474226,0.9441325910579739,,
5051,20,log2,0.9519218527563338,0.9289805269186713,0.9445145310818162,,
5052,20,log2,0.9514241733313272,0.9553264604810997,0.9445029571416997,,
5053,20,log2,0.9520491660976146,0.9427262313860252,0.9446302704829805,,
5054,20,log2,0.9516209303133065,0.9518900343642611,0.9440631474172753,,
5055,20,log2,0.9521533315586626,0.9461626575028637,0.9442251825789053,,
5056,20,log2,0.9516672260737723,0.9438717067583047,0.9448154535248434,,
5057,20,log2,0.9515514866726079,0.9530355097365406,0.9447344359440284,,
5058,20,log2,0.9519218527563338,0.9450171821305842,0.9444798092614669,,
5059,20,log2,0.9518061133551695,0.9518900343642611,0.9440052777166931,,
5060,20,log2,0.9516556521336559,0.9530355097365406,0.9444913832015833,,
5061,20,log2,0.9520260182173818,0.9473081328751431,0.9442830522794875,,
5062,20,log2,0.9518639830557517,0.9495990836197021,0.9444682353213505,,
5063,20,log2,0.9517135218342381,0.9392898052691867,0.9441788868184396,,
5064,20,log2,0.9522690709598268,0.9438717067583047,0.9442830522794875,,
5065,20,log2,0.951898704876101,0.9347079037800687,0.9444798092614669,,
5066,20,log2,0.9516209303133065,0.9461626575028637,0.9441673128783231,,
5067,20,log2,0.9515051909121423,0.9381443298969072,0.944803879584727,,
5068,20,log2,0.952164905498779,0.9347079037800687,0.9442483304591383,,
5069,20,log2,0.951898704876101,0.9358533791523482,0.9443640698603025,,
5070,20,log2,0.9514357472714436,0.9381443298969072,0.9434034328306385,,
5071,20,log2,0.9519102788162174,0.9495990836197021,0.9441441649980903,,
5072,20,log2,0.9517019478941215,0.9438717067583047,0.9444913832015833,,
5073,20,log2,0.9515283387923751,0.9484536082474226,0.944028425596926,,
5074,20,log2,0.951783523529548,0.9311926605504587,0.9446193375153353,,
5075,20,log2,0.95155204740631,0.9541284403669725,0.9441332376565357,,
5076,20,log2,0.9511816856091294,0.9564220183486238,0.9447813708016018,,
5077,20,log2,0.9515983426309577,0.9587155963302753,0.9441679590750214,,
5078,20,log2,0.9520265734589477,0.9552752293577982,0.9436355639915742,,
5079,20,log2,0.9522811971945094,0.9426605504587156,0.9445961899030115,,
5080,20,log2,0.9513668665077197,0.9438073394495413,0.944758223189278,,
5081,20,log2,0.9518182449480336,0.9369266055045872,0.9442721233304785,,
5082,20,log2,0.951783523529548,0.9334862385321101,0.9445035994537163,,
5083,20,log2,0.9517025068864147,0.9334862385321101,0.9446772065461447,,
5084,20,log2,0.9516099164371196,0.9403669724770642,0.9447119279646304,,
5085,20,log2,0.9521886067452142,0.944954128440367,0.944434156616745,,
5086,20,log2,0.9514710307631767,0.9380733944954128,0.9441795328811833,,
5087,20,log2,0.9520149996527858,0.9426605504587156,0.9440522210134025,,
5088,20,log2,0.9517140806925766,0.9426605504587156,0.9446887803523066,,
5089,20,log2,0.9516446378556052,0.944954128440367,0.9444688780352307,,
5090,20,log2,0.9518413925603574,0.9472477064220184,0.9441563852688595,,
5091,20,log2,0.9512742760584246,0.9392201834862385,0.9443531399736117,,
5092,20,log2,0.9516909330802528,0.948394495412844,0.944318418555126,,
5093,20,log2,0.9517603759172242,0.9380733944954128,0.9445614684845258,,
5094,20,log2,0.9518066711418717,0.9529816513761468,0.9449549778940303,,
5095,20,log2,0.9515983426309577,0.9506880733944955,0.9445035994537163,,
5096,20,log2,0.9518066711418717,0.944954128440367,0.9446887803523066,,
5097,20,log2,0.951667785467929,0.948394495412844,0.9443531399736117,,
5098,20,log2,0.952431656674614,0.9403669724770642,0.9445961899030115,,
5099,20,log2,0.9515751950186339,0.9518348623853211,0.9444110090044212,,
5100,22,log2,0.9514588951516765,0.9369988545246277,0.9445724007823983,,
5101,22,log2,0.9515862084929573,0.9518900343642611,0.944884897165542,,
5102,22,log2,0.9518871309359845,0.9404352806414662,0.9450816541475214,,
5103,22,log2,0.9515167648522587,0.9438717067583047,0.9449196189858914,,
5104,22,log2,0.9517829654749367,0.9541809851088202,0.9445029571416997,,
5105,22,log2,0.9516903739540051,0.9347079037800687,0.9447807317044942,,
5106,22,log2,0.9513200078702793,0.9553264604810997,0.9444335135010011,,
5107,22,log2,0.9511116769481834,0.9461626575028637,0.9442714783393711,,
5108,22,log2,0.9516672260737723,0.9392898052691867,0.9446534183632134,,
5109,22,log2,0.9514357472714436,0.9438717067583047,0.9448501753451928,,
5110,22,log2,0.9518639830557517,0.9438717067583047,0.9445261050219326,,
5111,22,log2,0.9518639830557517,0.9450171821305842,0.9447575838242613,,
5112,22,log2,0.9520375921574982,0.9518900343642611,0.9446071226027477,,
5113,22,log2,0.9517945394150531,0.9427262313860252,0.9449311929260078,,
5114,22,log2,0.9518176872952859,0.9392898052691867,0.9453710026504323,,
5115,22,log2,0.9516209303133065,0.9484536082474226,0.9450237844469392,,
5116,22,log2,0.9519102788162174,0.9576174112256587,0.944641844423097,,
5117,22,log2,0.9516556521336559,0.9484536082474226,0.9441904607585561,,
5118,22,log2,0.9518176872952859,0.9473081328751431,0.9447344359440284,,
5119,22,log2,0.9516093563731901,0.9415807560137457,0.9446186965428641,,
5120,22,log2,0.9524426800615734,0.9243986254295533,0.9452784111295008,,
5121,22,log2,0.9517366697144709,0.9484536082474226,0.9447460098841448,,
5122,22,log2,0.9514125993912107,0.9541809851088202,0.9446071226027477,,
5123,22,log2,0.9520028703371489,0.9564719358533792,0.9446071226027477,,
5124,22,log2,0.9519565745766831,0.9495990836197021,0.9444798092614669,,
5125,22,log2,0.9519218527563338,0.9369988545246277,0.9447691577643778,,
5126,22,log2,0.9517945394150531,0.9335624284077892,0.944456661381234,,
5127,22,log2,0.9512158424092314,0.9564719358533792,0.9442020346986725,,
5128,22,log2,0.9514125993912107,0.9289805269186713,0.9447112880637956,,
5129,22,log2,0.9518524091156353,0.9369988545246277,0.9447807317044942,,
5130,22,log2,0.9517366697144709,0.9530355097365406,0.9442483304591383,,
5131,22,log2,0.9515283387923751,0.9553264604810997,0.9443987916806519,,
5132,22,log2,0.9516903739540051,0.9473081328751431,0.9444450874411175,,
5133,22,log2,0.9519102788162174,0.9518900343642611,0.9449427668661242,,
5134,22,log2,0.9518408351755188,0.9530355097365406,0.9449196189858914,,
5135,22,log2,0.952512123702272,0.9404352806414662,0.9445608268422819,,
5136,22,log2,0.9518292612354023,0.9484536082474226,0.9446186965428641,,
5137,22,log2,0.9520260182173818,0.9450171821305842,0.9446881401835627,,
5138,22,log2,0.9514704690917929,0.9473081328751431,0.9447691577643778,,
5139,22,log2,0.9510306593673684,0.9541809851088202,0.9443409219800697,,
5140,22,log2,0.951366303630745,0.9461626575028637,0.9446997141236791,,
5141,22,log2,0.9515862084929573,0.9392898052691867,0.9449774886864736,,
5142,22,log2,0.9520028703371489,0.9553264604810997,0.9446649923033298,,
5143,22,log2,0.9514588951516765,0.9438717067583047,0.9443640698603025,,
5144,22,log2,0.9521417576185461,0.9495990836197021,0.9446881401835627,,
5145,22,log2,0.9518871309359845,0.9404352806414662,0.944908045045775,,
5146,22,log2,0.9515746345528409,0.9484536082474226,0.9447344359440284,,
5147,22,log2,0.9517019478941215,0.9427262313860252,0.9444450874411175,,
5148,22,log2,0.9516325042534229,0.9587628865979382,0.9440168516568095,,
5149,22,log2,0.9516325042534229,0.9564719358533792,0.9443177740998369,,
5150,22,log2,0.9517829654749367,0.9518900343642611,0.9450006365667064,,
5151,22,log2,0.9521417576185461,0.9324169530355098,0.9450237844469392,,
5152,22,log2,0.9515283387923751,0.9518900343642611,0.9445608268422819,,
5153,22,log2,0.9517945394150531,0.9473081328751431,0.9444335135010011,,
5154,22,log2,0.9516672260737723,0.9530355097365406,0.9445376789620491,,
5155,22,log2,0.9513547296906286,0.9450171821305842,0.944641844423097,,
5156,22,log2,0.9519912963970324,0.9438717067583047,0.9448733232254256,,
5157,22,log2,0.9519334266964503,0.9553264604810997,0.9446534183632134,,
5158,22,log2,0.9513778775708615,0.9473081328751431,0.9440862952975081,,
5159,22,log2,0.9516440781935395,0.9484536082474226,0.9446649923033298,,
5160,22,log2,0.9514704690917929,0.9530355097365406,0.9446186965428641,,
5161,22,log2,0.9513431557505121,0.9473081328751431,0.9449774886864736,,
5162,22,log2,0.9515977824330737,0.9473081328751431,0.9450006365667064,,
5163,22,log2,0.9516325042534229,0.9404352806414662,0.9445608268422819,,
5164,22,log2,0.9515630606127244,0.9427262313860252,0.944722862003912,,
5165,22,log2,0.9515051909121423,0.9347079037800687,0.9446881401835627,,
5166,22,log2,0.9519912963970324,0.9473081328751431,0.9444450874411175,,
5167,22,log2,0.9514936169720258,0.9392898052691867,0.9443409219800697,,
5168,22,log2,0.9518292612354023,0.9358533791523482,0.944803879584727,,
5169,22,log2,0.9513315818103957,0.9369988545246277,0.9444335135010011,,
5170,22,log2,0.9517250957743545,0.9404352806414662,0.9442946262196039,,
5171,22,log2,0.9517366697144709,0.9495990836197021,0.9443293480399533,,
5172,22,log2,0.9515862084929573,0.9427262313860252,0.9444450874411175,,
5173,22,log2,0.9518639830557517,0.9495990836197021,0.9446765662434462,,
5174,22,log2,0.9516562116617671,0.9334862385321101,0.9446540589338209,,
5175,22,log2,0.9517372283049004,0.9541284403669725,0.9444920256475544,,
5176,22,log2,0.9516446378556052,0.9564220183486238,0.9444457304229069,,
5177,22,log2,0.9516909330802528,0.9598623853211009,0.9443762875859355,,
5178,22,log2,0.9516909330802528,0.9529816513761468,0.9444457304229069,,
5179,22,log2,0.9520612948774334,0.9403669724770642,0.9445730422906877,,
5180,22,log2,0.9516214902432814,0.944954128440367,0.9442026804935071,,
5181,22,log2,0.9515751950186339,0.9369266055045872,0.9445730422906877,,
5182,22,log2,0.9519455568158145,0.9357798165137615,0.9443299923612879,,
5183,22,log2,0.951332145089234,0.9334862385321101,0.9449781255063541,,
5184,22,log2,0.951563621212472,0.9438073394495413,0.9448392398324112,,
5185,22,log2,0.9514826045693386,0.9438073394495413,0.9448160922200874,,
5186,22,log2,0.9514826045693386,0.9403669724770642,0.944318418555126,,
5187,22,log2,0.9512974236707483,0.9426605504587156,0.9448855350570589,,
5188,22,log2,0.9517719497233861,0.9438073394495413,0.9448045184139257,,
5189,22,log2,0.9515057521816624,0.9472477064220184,0.9446656327399828,,
5190,22,log2,0.9519108353973288,0.9461009174311926,0.9449086826693827,,
5191,22,log2,0.9517950973357098,0.9403669724770642,0.9452096016295919,,
5192,22,log2,0.9514247355385292,0.9506880733944955,0.9447466493831161,,
5193,22,log2,0.9519802782343001,0.9392201834862385,0.9447929446077638,,
5194,22,log2,0.9519108353973288,0.9495412844036697,0.9443299923612879,,
5195,22,log2,0.9515983426309577,0.9518348623853211,0.9447929446077638,,
5196,22,log2,0.9514363093446911,0.9438073394495413,0.9445614684845258,,
5197,22,log2,0.9518298187541955,0.9506880733944955,0.944538320872202,,
5198,22,log2,0.951887687785005,0.9438073394495413,0.9446077637091734,,
5199,22,log2,0.9516099164371196,0.9461009174311926,0.9443068447489641,,
5200,24,log2,0.9519565745766831,0.9392898052691867,0.9446186965428641,,
5201,24,log2,0.9518061133551695,0.9507445589919816,0.9445955486626312,,
5202,24,log2,0.9517366697144709,0.9404352806414662,0.9451163759678708,,
5203,24,log2,0.9514704690917929,0.9392898052691867,0.944884897165542,,
5204,24,log2,0.9514936169720258,0.9541809851088202,0.9448386014050764,,
5205,24,log2,0.9515514866726079,0.9381443298969072,0.9449543408062406,,
5206,24,log2,0.9517135218342381,0.9564719358533792,0.944884897165542,,
5207,24,log2,0.9517713915348202,0.9450171821305842,0.9448733232254256,,
5208,24,log2,0.9518639830557517,0.9404352806414662,0.9448154535248434,,
5209,24,log2,0.951898704876101,0.9438717067583047,0.9449427668661242,,
5210,24,log2,0.9515514866726079,0.9438717067583047,0.9446765662434462,,
5211,24,log2,0.9515167648522587,0.9450171821305842,0.9447460098841448,,
5212,24,log2,0.9514010254510943,0.9507445589919816,0.9451048020277543,,
5213,24,log2,0.9514936169720258,0.9415807560137457,0.9450006365667064,,
5214,24,log2,0.9514125993912107,0.9381443298969072,0.9446302704829805,,
5215,24,log2,0.9515630606127244,0.9484536082474226,0.9446765662434462,,
5216,24,log2,0.9517482436545873,0.9541809851088202,0.9445955486626312,,
5217,24,log2,0.951181120588882,0.9473081328751431,0.9444103656207683,,
5218,24,log2,0.9517713915348202,0.9427262313860252,0.9447691577643778,,
5219,24,log2,0.9515862084929573,0.9392898052691867,0.9447807317044942,,
5220,24,log2,0.9519218527563338,0.9243986254295533,0.945070080207405,,
5221,24,log2,0.9514357472714436,0.9484536082474226,0.9445261050219326,,
5222,24,log2,0.9514936169720258,0.9530355097365406,0.9443062001597203,,
5223,24,log2,0.9513084339301628,0.9564719358533792,0.9446765662434462,,
5224,24,log2,0.952083887917964,0.9473081328751431,0.944965914746357,,
5225,24,log2,0.9512274163493478,0.9358533791523482,0.9450237844469392,,
5226,24,log2,0.9517829654749367,0.9347079037800687,0.9448733232254256,,
5227,24,log2,0.9516325042534229,0.9564719358533792,0.9445839747225148,,
5228,24,log2,0.9523037927801762,0.9301260022909508,0.9451048020277543,,
5229,24,log2,0.9517135218342381,0.9392898052691867,0.94498906262659,,
5230,24,log2,0.9515862084929573,0.9530355097365406,0.9450006365667064,,
5231,24,log2,0.9514936169720258,0.9564719358533792,0.9446534183632134,,
5232,24,log2,0.9513778775708615,0.9473081328751431,0.9447923056446106,,
5233,24,log2,0.9514704690917929,0.9530355097365406,0.9449774886864736,,
5234,24,log2,0.9517019478941215,0.9518900343642611,0.9451163759678708,,
5235,24,log2,0.9512737121098136,0.9404352806414662,0.944456661381234,,
5236,24,log2,0.9514936169720258,0.9473081328751431,0.9442483304591383,,
5237,24,log2,0.9514010254510943,0.9461626575028637,0.9450816541475214,,
5238,24,log2,0.9518871309359845,0.9484536082474226,0.9447112880637956,,
5239,24,log2,0.9517250957743545,0.9541809851088202,0.9446765662434462,,
5240,24,log2,0.9517135218342381,0.9461626575028637,0.9443872177405354,,
5241,24,log2,0.9518755569958681,0.9369988545246277,0.9452205414289186,,
5242,24,log2,0.9514820430319093,0.9530355097365406,0.9447923056446106,,
5243,24,log2,0.9515051909121423,0.9404352806414662,0.944908045045775,,
5244,24,log2,0.9514588951516765,0.9495990836197021,0.94498906262659,,
5245,24,log2,0.9518061133551695,0.9369988545246277,0.9449543408062406,,
5246,24,log2,0.9518408351755188,0.9495990836197021,0.94515109778822,,
5247,24,log2,0.9516093563731901,0.9415807560137457,0.9450932280876378,,
5248,24,log2,0.9516903739540051,0.9644902634593356,0.9448964711056586,,
5249,24,log2,0.9516903739540051,0.9576174112256587,0.9446071226027477,,
5250,24,log2,0.9513200078702793,0.9507445589919816,0.9450122105068228,,
