,estimators,max_features,max_depth,min_samples_split,min_samples_leaf,max_leaf_nodes,fold,accuracy_in_sample,accuracy_out_of_sample,oob_score,auc,public_score,private_score
78,100.0,5.0,,2.0,1.0,2.0,78,0.8331751579824541,0.8428899082568807,0.8351890002546237,0.8919658374298625,,
79,100.0,5.0,,2.0,1.0,2.0,79,0.8352352954792713,0.8325688073394495,0.8377236638040786,0.8910391742904059,,
80,100.0,5.0,,2.0,1.0,2.0,80,0.8332677484317492,0.8337155963302753,0.8350385407745191,0.8758146373855714,,
81,100.0,5.0,,2.0,1.0,2.0,81,0.8451077521353673,0.8474770642201835,0.8428624337399597,0.9022909453113883,,
82,100.0,5.0,,2.0,1.0,2.0,82,0.833290896044073,0.8314220183486238,0.8355940834702901,0.879305653295801,,
83,100.0,5.0,,2.0,1.0,2.0,83,0.8332677484317492,0.8337155963302753,0.8338580125460059,0.8655362140112888,,
84,100.0,5.0,,2.0,1.0,2.0,84,0.8453160806462814,0.8222477064220184,0.8421911529825699,0.8799837126569799,,
85,100.0,5.0,,2.0,1.0,2.0,85,0.8388000277771348,0.8222477064220184,0.839656489433115,0.883677962103939,,
86,100.0,5.0,,2.0,1.0,2.0,86,0.8452813592277957,0.8371559633027523,0.8416124626744751,0.9029603635218428,,
87,100.0,5.0,,2.0,1.0,2.0,87,0.833186731788616,0.841743119266055,0.8354551977963474,0.9115329937211231,,
88,100.0,5.0,,2.0,1.0,2.0,88,0.8334760769426633,0.8130733944954128,0.8351311312238142,0.8895878581255895,,
89,100.0,5.0,,2.0,1.0,2.0,89,0.8456980162496238,0.8451834862385321,0.8457211638619476,0.8454097985347986,,
90,100.0,5.0,,2.0,1.0,2.0,90,0.8355940834702901,0.8325688073394495,0.838556977847735,0.8758539271315515,,
91,100.0,5.0,,2.0,1.0,2.0,91,0.8337075530659013,0.8119266055045872,0.8365662831878892,0.9008229394368008,,
92,100.0,5.0,,2.0,1.0,2.0,92,0.8334645031365014,0.8142201834862385,0.8353394597347283,0.8334115805946791,,
93,100.0,5.0,,2.0,1.0,2.0,93,0.8369482187912317,0.8256880733944955,0.8389504872572394,0.8851570333763072,,
94,100.0,5.0,,2.0,1.0,2.0,94,0.8331635841762922,0.8440366972477065,0.8349228027129002,0.8945312500000001,,
95,100.0,5.0,,2.0,1.0,2.0,95,0.8331404365639684,0.8463302752293578,0.834506145691072,0.9051035473041299,,
96,100.0,5.0,,2.0,1.0,2.0,96,0.8355709358579663,0.8428899082568807,0.8377005161917548,0.8831352380578483,,
97,100.0,5.0,,2.0,1.0,2.0,97,0.8333487650748825,0.8256880733944955,0.8341010624754056,0.8393731725146197,,
98,100.0,5.0,,2.0,1.0,2.0,98,0.8335686673919586,0.8038990825688074,0.8347723432327956,0.8632029431639012,,
99,100.0,5.0,,2.0,1.0,2.0,99,0.8331172889516446,0.8486238532110092,0.8337885697090345,0.868268837018837,,
100,100.0,5.0,,2.0,1.0,3.0,0,0.8474323213851691,0.843069873997709,0.8534276223654819,0.8395992544268408,,
101,100.0,5.0,,2.0,1.0,3.0,1,0.8466337195171352,0.8361970217640321,0.8483929584148332,0.8906000363108207,,
